HPO,freq_base,base.IC,freq_prop,prop.IC,def
HP:0011909,0,0,0,0,Flattened metacarpal heads
HP:0011910,0,0,0,0,Shortening of all phalanges of fingers
HP:0011911,0,0,0,0,Abnormality of metacarpophalangeal joint
HP:0011912,0,0,0,0,Abnormality of the glenoid fossa
HP:0011913,0,0,0,0,Lumbar hypertrichosis
HP:0011914,0,0,0,0,Thoracic hypertrichosis
HP:0011915,0,0,0,0,Cardiovascular calcification
HP:0011916,0,0,0,0,Toe extensor amyotrophy
HP:0011917,0,0,0,0,Short 5th toe
HP:0011918,0,0,0,0,Clinodactyly of the 4th toe
HP:0011919,0,0,0,0,Pleural empyema
HP:0011920,0,0,0,0,Transudative pleural effusion
HP:0011921,0,0,0,0,Exudative pleural effusion
HP:0011922,0,0,0.005154639175257732,7.599912842187128,Abnormal activity of mitochondrial respiratory chain
HP:0011923,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Decreased activity of mitochondrial complex I
HP:0011924,0,0,0,0,Decreased activity of mitochondrial complex III
HP:0011925,0,0,0,0,Decreased activity of mitochondrial ATP synthase complex
HP:0011926,0,0,0,0,Proximal placement of hallux
HP:0011927,0,0,0.002577319587628866,8.599912842187127,Short digit
HP:0011928,0,0,0,0,Short proximal phalanx of toe
HP:0011929,0,0,0,0,Hypersegmentation of proximal phalanx of third finger
HP:0011930,0,0,0,0,Hyperextensible skin of chest
HP:0011931,0,0,0,0,Abnormality of the cerebellar peduncle
HP:0011932,0,0,0,0,Abnormality of the superior cerebellar peduncle
HP:0011933,0,0,0,0,Elongated superior cerebellar peduncle
HP:0011934,0,0,0,0,Dilatation of mesenteric artery
HP:0011935,0,0,0,0,Decreased urinary urate
HP:0011936,0,0,0,0,Decreased plasma total carnitine
HP:0011937,0,0,0,0,Hypoplastic fifth toenail
HP:0011939,0,0,0,0,3-4 finger cutaneous syndactyly
HP:0011940,0,0,0,0,Anterior wedging of T12
HP:0011941,0,0,0,0,Anterior wedging of L2
HP:0011942,0,0,0,0,Increased urinary sulfite
HP:0011943,0,0,0,0,Increased urinary thiosulfate
HP:0011944,0,0,0,0,Small vessel vasculitis
HP:0011945,0,0,0,0,Bronchiolitis obliterans organizing pneumonia
HP:0011946,0,0,0,0,Bronchiolitis obliterans
HP:0011947,0,0,0,0,Respiratory tract infection
HP:0011948,0,0,0,0,Acute respiratory tract infection
HP:0011949,0,0,0,0,Acute infectious pneumonia
HP:0011950,0,0,0,0,Bronchiolitis
HP:0011951,0,0,0,0,Aspiration pneumonia
HP:0011952,0,0,0,0,Acute aspiration pneumonia
HP:0011953,0,0,0,0,Pulmonary lymphoma
HP:0011954,0,0,0,0,Nodular regenerative hyperplasia of liver
HP:0011955,0,0,0,0,Hepatic granulomatosis
HP:0011956,0,0,0,0,Intestinal lymphoid nodular hyperplasia
HP:0011957,0,0,0,0,Abnormality of the pectoral muscle
HP:0011958,0,0,0,0,Retinal perforation
HP:0011959,0,0,0,0,Unilateral hypoplasia of pectoralis major muscle
HP:0011960,0,0,0,0,Substantia nigra gliosis
HP:0011961,0,0,0,0,Non-obstructive azoospermia
HP:0011962,0,0,0,0,Obstructive azoospermia
HP:0011963,0,0,0,0,Pretesticular azoospermia
HP:0011964,0,0,0,0,Intermittent painful muscle spasms
HP:0011965,0,0,0,0,Abnormality of citrulline metabolism
HP:0011966,0,0,0,0,Elevated plasma citrulline
HP:0011967,0,0,0,0,Hypocupremia
HP:0011968,0.020618556701030927,5.599912842187128,0.04639175257731959,4.429987840744815,Feeding difficulties
HP:0011969,0,0,0,0,Elevated circulating luteinizing hormone level
HP:0011970,0,0,0,0,Cerebral amyloid angiopathy
HP:0011971,0,0,0,0,Dermatographic urticaria
HP:0011972,0,0,0,0,Hypoglycorrhachia
HP:0011973,0,0,0,0,Paroxysmal lethargy
HP:0011974,0,0,0,0,Myelofibrosis
HP:0011975,0,0,0,0,Aminoglycoside-induced hearing loss
HP:0011976,0,0,0,0,Elevated urinary catecholamines
HP:0011977,0,0,0,0,Elevated urinary homovanillic acid
HP:0011978,0,0,0,0,Elevated urinary vanillylmandelic acid
HP:0011979,0,0,0,0,Elevated urinary dopamine
HP:0011980,0,0,0,0,Cholesterol gallstones
HP:0011981,0,0,0,0,Pigment gallstones
HP:0011982,0,0,0,0,Black pigment gallstones
HP:0011983,0,0,0,0,Brown pigment gallstones
HP:0011984,0,0,0,0,Atretic gallbladder
HP:0011985,0,0,0,0,Acholic stools
HP:0011986,0,0,0,0,Ectopic ossification
HP:0011987,0,0,0,0,Ectopic ossification in muscle tissue
HP:0011988,0,0,0,0,Ectopic ossification in tendon tissue
HP:0011989,0,0,0,0,Ectopic ossification in ligament tissue
HP:0011990,0,0,0,0,Abnormality of neutrophil physiology
HP:0011991,0,0,0,0,Abnormal neutrophil count
HP:0011992,0,0,0,0,Abnormality of neutrophil morphology
HP:0011993,0,0,0,0,Impaired neutrophil bactericidal activity
HP:0011994,0,0,0.002577319587628866,8.599912842187127,Abnormal atrial septum morphology
HP:0011995,0,0,0,0,Atrial septal dilatation
HP:0011996,0,0,0,0,Elevated coagulation factor V activity
HP:0011997,0,0,0,0,Postprandial hyperlactemia
HP:0011998,0,0,0,0,Postprandial hyperglycemia
HP:0011999,0,0,0,0,Paranoia
HP:0012000,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,EEG with generalized spikes
HP:0012001,0.005154639175257732,7.599912842187128,0.005154639175257732,7.599912842187128,EEG with generalized polyspikes
HP:0012002,0,0,0,0,Experiential auras
HP:0012003,0,0,0,0,Affective auras
HP:0012004,0,0,0,0,Mnemonic auras
HP:0012005,0,0,0,0,Deja vu
HP:0012006,0,0,0,0,Jamais vu
HP:0012007,0,0,0,0,Hallucinatory auras
HP:0012008,0,0,0,0,Illusory auras
HP:0012009,0,0,0,0,EEG with central focal spike waves
HP:0012010,0.01288659793814433,6.277984747299765,0.01288659793814433,6.277984747299765,EEG with frontal focal spike waves
HP:0012011,0,0,0,0,EEG with occipital focal spike waves
HP:0012012,0,0,0,0,EEG with parietal focal spike waves
HP:0012013,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,EEG with temporal focal spike waves
HP:0012014,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,EEG with central focal spikes
HP:0012015,0.007731958762886598,7.014950341465972,0.007731958762886598,7.014950341465972,EEG with frontal focal spikes
HP:0012016,0.010309278350515464,6.599912842187128,0.010309278350515464,6.599912842187128,EEG with occipital focal spikes
HP:0012017,0.005154639175257732,7.599912842187128,0.005154639175257732,7.599912842187128,EEG with parietal focal spikes
HP:0012018,0.010309278350515464,6.599912842187128,0.010309278350515464,6.599912842187128,EEG with temporal focal spikes
HP:0012019,0,0,0,0,Lens luxation
HP:0012020,0,0,0,0,Right aortic arch
HP:0012021,0,0,0,0,Persistent patent ductus venosus
HP:0012022,0,0,0,0,Congenital portosystemic venous shunt
HP:0012023,0,0,0,0,Galactosuria
HP:0012024,0,0,0,0,Hypergalactosemia
HP:0012025,0,0,0,0,Abnormality of ornithine metabolism
HP:0012026,0,0,0,0,Hyperornithinemia
HP:0012027,0,0,0,0,Laryngeal edema
HP:0012028,0,0,0,0,Hepatocellular adenoma
HP:0012029,0,0,0,0,Abnormality of urine hormone level
HP:0012030,0,0,0,0,Increased urinary cortisol level
HP:0012031,0,0,0,0,Lipomatous tumor
HP:0012032,0,0,0,0,Lipoma
HP:0012033,0,0,0,0,Sacral lipoma
HP:0012034,0,0,0,0,Liposarcoma
HP:0012035,0,0,0,0,Steatocystoma multiplex
HP:0012036,0,0,0,0,Sternocleidomastoid amyotrophy
HP:0012037,0,0,0,0,Pectoralis amyotrophy
HP:0012038,0,0,0,0,Corneal guttata
HP:0012039,0,0,0,0,Descemet Membrane Folds
HP:0012040,0,0,0,0,Corneal stromal edema
HP:0012041,0,0,0,0,Decreased fertility in males
HP:0012042,0,0,0,0,Aspirin-induced asthma
HP:0012043,0,0,0,0,Pendular nystagmus
HP:0012044,0,0,0,0,Seesaw nystagmus
HP:0012045,0,0,0,0,Retinal flecks
HP:0012046,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Areflexia of upper limbs
HP:0012047,0,0,0,0,Hemeralopia
HP:0012048,0,0,0,0,Oromandibular dystonia
HP:0012049,0,0,0,0,Laryngeal dystonia
HP:0012050,0,0,0,0,Anasarca
HP:0012051,0,0,0,0,Reactive hypoglycemia
HP:0012052,0,0,0,0,Low serum calcitriol
HP:0012053,0,0,0,0,Low serum calcifediol
HP:0012054,0,0,0,0,Choroidal melanoma
HP:0012055,0,0,0,0,Ciliary body melanoma
HP:0012056,0,0,0,0,Cutaneous melanoma
HP:0012057,0,0,0,0,Superficial spreading melanoma
HP:0012058,0,0,0,0,Nodular melanoma
HP:0012059,0,0,0,0,Lentigo maligna melanoma
HP:0012060,0,0,0,0,Acral lentiginous melanoma
HP:0012061,0,0,0,0,Urinary excretion of sialylated oligosaccharides
HP:0012062,0,0,0,0,Bone cyst
HP:0012063,0,0,0,0,Aneurysmal bone cyst
HP:0012064,0,0,0,0,Unicameral bone cyst
HP:0012065,0,0,0,0,Multiple bony cystic lesions
HP:0012066,0,0,0,0,Increased urinary disaccharide excretion
HP:0012067,0,0,0,0,Glycopeptiduria
HP:0012068,0,0,0,0,Aspartylglucosaminuria
HP:0012069,0,0,0,0,Keratan sulfate excretion in urine
HP:0012070,0,0,0,0,Chondroitin sulfate excretion in urine
HP:0012071,0,0,0,0,Abnormality of acetylcarnitine metabolism
HP:0012072,0,0,0,0,Aciduria
HP:0012073,0,0,0,0,Abnormal urinary acylglycine profile
HP:0012074,0,0,0,0,Tonic pupil
HP:0012075,0,0,0,0,Personality disorder
HP:0012076,0,0,0,0,Borderline personality disorder
HP:0012077,0,0,0,0,Histrionic personality disorder
HP:0012078,0,0,0,0,Motor conduction block
HP:0012079,0,0,0,0,Abnormality of central motor conduction
HP:0012080,0,0,0,0,Cerebellar granular layer atrophy
HP:0012081,0,0,0,0,Enlarged cerebellum
HP:0012082,0,0,0,0,Cerebellar Purkinje layer atrophy
HP:0012083,0,0,0,0,Ubiquitin-positive cerebral inclusion bodies
HP:0012084,0,0,0,0,Abnormality of skeletal muscle fiber size
HP:0012085,0,0,0,0,Pyuria
HP:0012086,0,0,0,0,Abnormal urinary color
HP:0012087,0,0,0,0,Abnormal mitochondrial shape
HP:0012088,0,0,0,0,Abnormal urinary odor
HP:0012089,0,0,0,0,Arteritis
HP:0012090,0,0,0,0,Abnormal pancreas morphology
HP:0012091,0,0,0,0,Abnormality of pancreas physiology
HP:0012092,0,0,0,0,Abnormality of exocrine pancreas physiology
HP:0012093,0,0,0,0,Abnormality of endocrine pancreas physiology
HP:0012094,0,0,0,0,Abnormal pancreas size
HP:0012095,0,0,0,0,Multiple joint dislocation
HP:0012096,0,0,0,0,Intracranial epidermoid cyst
HP:0012097,0,0,0,0,Intracranial dermoid cyst
HP:0012098,0,0,0,0,Edema of the dorsum of feet
HP:0012099,0,0,0,0,Abnormality of circulating catecholamine level
HP:0012100,0,0,0,0,Abnormal circulating creatinine level
HP:0012101,0,0,0,0,Decreased serum creatinine
HP:0012102,0,0,0,0,Abnormal mitochondrial number
HP:0012103,0,0,0.005154639175257732,7.599912842187128,Abnormality of the mitochondrion
HP:0012104,0,0,0,0,Parietal cortical atrophy
HP:0012105,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Occipital cortical atrophy
HP:0012106,0,0,0,0,Rhizomelic leg shortening
HP:0012107,0,0,0,0,Increased fibular diameter
HP:0012108,0,0,0,0,Open angle glaucoma
HP:0012109,0,0,0,0,Angle closure glaucoma
HP:0012110,0,0,0,0,Hypoplasia of the pons
HP:0012111,0,0,0,0,Abnormality of circulating glucocorticoid level
HP:0012112,0,0,0,0,Abnormality of circulating corticosterone level
HP:0012113,0,0,0,0,Abnormality of creatine metabolism
HP:0012114,0,0,0,0,Endometrial carcinoma
HP:0012115,0,0,0,0,Hepatitis
HP:0012116,0,0,0,0,Abnormal albumin level
HP:0012117,0,0,0,0,Hyperalbuminemia
HP:0012118,0,0,0,0,Laryngeal carcinoma
HP:0012119,0,0,0,0,Methemoglobinemia
HP:0012120,0,0,0,0,Methylmalonic aciduria
HP:0012121,0,0,0,0,Panuveitis
HP:0012122,0,0,0,0,Anterior uveitis
HP:0012123,0,0,0,0,Posterior uveitis
HP:0012124,0,0,0,0,Intermediate uveitis
HP:0012125,0,0,0,0,Prostate cancer
HP:0012126,0,0,0,0,Stomach cancer
HP:0012127,0,0,0,0,Uraciluria
HP:0012128,0,0,0,0,Basal ganglia necrosis
HP:0012129,0,0,0,0,Abnormality of bone marrow stromal cells
HP:0012130,0,0,0,0,Abnormal erythroid lineage cell morphology
HP:0012131,0,0,0,0,Abnormal number of erythroid precursors
HP:0012132,0,0,0,0,Erythroid hyperplasia
HP:0012133,0,0,0,0,Erythroid hypoplasia
HP:0012134,0,0,0,0,Dysplastic erythropoesis
HP:0012135,0,0,0,0,Abnormal granulocytopoietic cell morphology
HP:0012136,0,0,0,0,Dysplastic granulopoesis
HP:0012137,0,0,0,0,Abnormal number of granulocyte precursors
HP:0012138,0,0,0,0,Granulocytic hyperplasia
HP:0012139,0,0,0,0,Granulocytic hypoplasia
HP:0012142,0,0,0,0,Pancreatic squamous cell carcinoma
HP:0012143,0,0,0,0,Abnormal megakaryocyte morphology
HP:0012144,0,0,0,0,Abnormality monocyte morphology
HP:0012145,0,0,0,0,Abnormality of multiple cell lineages in the bone marrow
HP:0012146,0,0,0,0,Abnormality of von Willebrand factor
HP:0012147,0,0,0,0,Reduced quantity of Von Willebrand factor
HP:0012148,0,0,0,0,Multiple lineage myelodysplasia
HP:0012149,0,0,0,0,Bilineage myelodysplasia
HP:0012150,0,0,0,0,Single lineage myelodysplasia
HP:0012151,0,0,0,0,Hemothorax
HP:0012152,0,0,0,0,Foveoschisis
HP:0012153,0,0,0,0,Hypotriglyceridemia
HP:0012154,0,0,0,0,Anhedonia
HP:0012155,0,0,0,0,Decreased corneal sensation
HP:0012156,0,0,0,0,Hemophagocytosis
HP:0012157,0,0,0,0,Subcortical cerebral atrophy
HP:0012158,0,0,0,0,Carotid artery dissection
HP:0012159,0,0,0,0,Internal carotid artery dissection
HP:0012160,0,0,0,0,Intracranial internal carotid artery dissection
HP:0012161,0,0,0,0,External carotid artery dissection
HP:0012162,0,0,0,0,Common carotid artery dissection
HP:0012163,0,0,0,0,Carotid artery dilatation
HP:0012164,0,0,0,0,Asterixis
HP:0012165,0,0,0,0,Oligodactyly
HP:0012166,0,0,0,0,Skin-picking
HP:0012167,0,0,0,0,Hair-pulling
HP:0012168,0,0,0,0,Head-banging
HP:0012169,0,0,0,0,Self-biting
HP:0012170,0,0,0,0,Nail-biting
HP:0012171,0.030927835051546393,5.014950341465972,0.030927835051546393,5.014950341465972,Stereotypical hand wringing
HP:0012172,0.005154639175257732,7.599912842187128,0.005154639175257732,7.599912842187128,Stereotypical body rocking
HP:0012173,0,0,0,0,Orthostatic tachycardia
HP:0012174,0,0,0,0,Glioblastoma multiforme
HP:0012175,0,0,0,0,Resistance to activated protein C
HP:0012176,0,0,0,0,Abnormal natural killer cell morphology
HP:0012177,0,0,0,0,Abnormal natural killer cell physiology
HP:0012178,0,0,0,0,Reduced natural killer cell activity
HP:0012179,0,0,0.007731958762886598,7.014950341465972,Craniofacial dystonia
HP:0012180,0,0,0,0,Cystic medial necrosis
HP:0012181,0,0,0,0,Entrapment neuropathy
HP:0012182,0,0,0,0,Oropharyngeal squamous cell carcinoma
HP:0012183,0,0,0,0,Hyperplastic colonic polyposis
HP:0012184,0,0,0,0,Increased HDL cholesterol concentration
HP:0012185,0,0,0,0,Constrictive median neuropathy
HP:0012186,0,0,0,0,Entrapment neuropathy of the ulnar nerve at elbow
HP:0012187,0,0,0,0,Increased erythrocyte protoporphyrin concentration
HP:0012188,0,0,0,0,Hyperemesis gravidarum
HP:0012189,0,0,0,0,Hodgkin lymphoma
HP:0012190,0,0,0,0,T-cell lymphoma
HP:0012191,0,0,0,0,B-cell lymphoma
HP:0012192,0,0,0,0,Cutaneous T-cell lymphoma
HP:0012193,0,0,0,0,Anaplastic large-cell lymphoma
HP:0012194,0,0,0,0,Episodic hemiplegia
HP:0012195,0,0,0,0,Irregular respiration
HP:0012196,0,0,0,0,Cheyne-Stokes respiration
HP:0012197,0,0,0,0,Insulinoma
HP:0012198,0,0,0,0,Juvenile colonic polyposis
HP:0012199,0,0,0,0,Cluster headache
HP:0012200,0,0,0,0,Abnormality of prothrombin
HP:0012201,0,0,0,0,Reduced prothrombin activity
HP:0012202,0,0,0,0,Increased serum bile acid concentration
HP:0012203,0,0,0,0,Onychomycosis
HP:0012204,0,0,0,0,Recurrent vulvovaginal candidiasis
HP:0012205,0,0,0,0,Globozoospermia
HP:0012206,0,0,0,0,Abnormal sperm motility
HP:0012207,0,0,0,0,Reduced sperm motility
HP:0012208,0,0,0,0,Nonmotile sperm
HP:0012209,0,0,0,0,Juvenile myelomonocytic leukemia
HP:0012210,0,0,0.005154639175257732,7.599912842187128,Abnormal renal morphology
HP:0012211,0,0,0,0,Abnormal renal physiology
HP:0012212,0,0,0,0,Abnormal glomerular filtration rate
HP:0012213,0,0,0,0,Decreased glomerular filtration rate
HP:0012214,0,0,0,0,Increased glomerular filtration rate
HP:0012215,0,0,0,0,Testicular microlithiasis
HP:0012216,0,0,0,0,Entrapment neuropathy of suprascapular nerve
HP:0012217,0,0,0,0,Increased urinary porphobilinogen
HP:0012218,0,0,0,0,Alveolar soft part sarcoma
HP:0012219,0,0,0,0,Erythema nodosum
HP:0012220,0,0,0,0,Non-caseating epithelioid cell granulomatosis
HP:0012221,0,0,0,0,Pretibial blistering
HP:0012222,0,0,0,0,Arachnoid hemangiomatosis
HP:0012223,0,0,0,0,Splenic rupture
HP:0012224,0,0,0,0,Circulating immune complexes
HP:0012225,0,0,0,0,Oligodontia of primary teeth
HP:0012226,0,0,0,0,Ovarian teratoma
HP:0012227,0,0,0,0,Urethral stricture
HP:0012228,0,0,0,0,Tension-type headache
HP:0012229,0,0,0,0,CSF pleocytosis
HP:0012230,0,0,0,0,Rhegmatogenous retinal detachment
HP:0012231,0,0,0,0,Exudative retinal detachment
HP:0012232,0,0,0,0,Shortened QT interval
HP:0012233,0,0,0,0,Intramuscular hematoma
HP:0012234,0,0,0,0,Agranulocytosis
HP:0012235,0,0,0,0,Drug-induced agranulocytosis
HP:0012236,0,0,0,0,Elevated sweat chloride
HP:0012237,0,0,0,0,Urocanic aciduria
HP:0012238,0,0,0,0,Increased circulating chylomicron concentration
HP:0012239,0,0,0,0,Atransferrinemia
HP:0012240,0,0,0,0,Increased intramyocellular lipid droplets
HP:0012241,0,0,0,0,Levator palpebrae superioris atrophy
HP:0012242,0,0,0,0,Superior rectus atrophy
HP:0012243,0,0,0.002577319587628866,8.599912842187127,Abnormal reproductive system morphology
HP:0012244,0,0,0,0,Abnormal sex determination
HP:0012245,0,0,0,0,Sex reversal
HP:0012246,0,0,0,0,Oculomotor nerve palsy
HP:0012247,0,0,0,0,Specific anosmia
HP:0012248,0,0,0,0,Prolonged PR interval
HP:0012249,0,0,0,0,Abnormal ST segment
HP:0012250,0,0,0,0,ST segment depression
HP:0012251,0,0,0,0,ST segment elevation
HP:0012252,0,0,0.01288659793814433,6.277984747299765,Abnormal respiratory system morphology
HP:0012253,0,0,0,0,Abnormal respiratory epithelium morphology
HP:0012254,0,0,0,0,Ewing sarcoma
HP:0012255,0,0,0,0,Dynein arm defect of respiratory motile cilia
HP:0012256,0,0,0,0,Absent outer dynein arms
HP:0012257,0,0,0,0,Absent inner dynein arms
HP:0012258,0,0,0,0,Abnormal axonemal organization of respiratory motile cilia
HP:0012259,0,0,0,0,Absent inner and outer dynein arms
HP:0012260,0,0,0,0,Abnormal central microtubular pair morphology of respiratory motile cilia
HP:0012261,0,0,0,0,Abnormal respiratory motile cilium physiology
HP:0012262,0,0,0,0,Abnormal ciliary motility
HP:0012263,0,0,0,0,Immotile cilia
HP:0012264,0,0,0,0,Absent central microtubular pair morphology of respiratory motile cilia
HP:0012265,0,0,0,0,Ciliary dyskinesia
HP:0012266,0,0,0,0,T-wave alternans
HP:0012267,0,0,0,0,Absent respiratory ciliary axoneme radial spokes
HP:0012268,0,0,0,0,Myxoid liposarcoma
HP:0012269,0,0,0,0,Abnormal muscle glycogen content
HP:0012270,0,0,0,0,Decreased muscle glycogen content
HP:0012271,0,0,0,0,Episodic upper airway obstruction
HP:0012272,0,0,0,0,J wave
HP:0012273,0,0,0,0,Increased carotid artery intimal medial thickness
HP:0012274,0,0,0,0,Autosomal dominant inheritance with paternal imprinting
HP:0012275,0,0,0,0,Autosomal dominant inheritance with maternal imprinting
HP:0012276,0,0,0,0,Digital flexor tenosynovitis
HP:0012277,0,0,0,0,Hypoglycinemia
HP:0012278,0,0,0,0,Abnormality of serine metabolism
HP:0012279,0,0,0,0,Hyposerinemia
HP:0012280,0,0,0,0,Hepatic amyloidosis
HP:0012281,0,0,0,0,Chylous ascites
HP:0012282,0,0,0,0,Morbilliform rash
HP:0012283,0,0,0,0,Small distal femoral epiphysis
HP:0012284,0,0,0,0,Small proximal tibial epiphyses
HP:0012285,0,0,0,0,Abnormal hypothalamus physiology
HP:0012286,0,0,0,0,Abnormal hypothalamus morphology
HP:0012287,0,0,0,0,Hypothalamic luteinizing hormone-releasing hormone deficiency
HP:0012288,0,0,0,0,Neoplasm of head and neck
HP:0012289,0,0,0,0,Facial neoplasm
HP:0012290,0,0,0,0,Mouth neoplasm
HP:0012292,0,0,0,0,Fusion of gums
HP:0012293,0,0,0,0,Abnormal genital pigmentation
HP:0012294,0,0,0,0,Abnormality of the occipital bone
HP:0012295,0,0,0,0,Slender middle phalanx of finger
HP:0012296,0,0,0,0,Slender distal phalanx of finger
HP:0012297,0,0,0,0,Slender proximal phalanx of finger
HP:0012298,0,0,0,0,Long middle phalanx of finger
HP:0012299,0,0,0,0,Long distal phalanx of finger
HP:0012300,0,0,0,0,Ureteral agenesis
HP:0012301,0,0,0,0,Type II transferrin isoform profile
HP:0012302,0,0,0,0,Herpes simplex encephalitis
HP:0012303,0,0,0,0,Abnormal aortic arch morphology
HP:0012304,0,0,0,0,Hypoplastic aortic arch
HP:0012305,0,0,0,0,Coarctation of the descending aortic arch
HP:0012306,0,0,0,0,Abnormal rib ossification
HP:0012307,0,0,0,0,Spatulate ribs
HP:0012308,0,0,0,0,Decreased serum complement C9
HP:0012309,0,0,0,0,Cutaneous amyloidosis
HP:0012310,0,0,0,0,Abnormal monocyte count
HP:0012311,0,0,0,0,Monocytosis
HP:0012312,0,0,0,0,Monocytopenia
HP:0012313,0,0,0,0,Heberden's node
HP:0012314,0,0,0,0,Bouchard's node
HP:0012315,0,0,0,0,Histiocytoma
HP:0012316,0,0,0,0,Fibrous tissue neoplasm
HP:0012317,0,0,0,0,Sacroiliac arthritis
HP:0012318,0,0,0,0,Occipital neuralgia
HP:0012319,0,0,0,0,Absent pigmentation of the abdomen
HP:0012320,0,0,0,0,Absent pigmentation of the limbs
HP:0012321,0,0,0,0,D-2-hydroxyglutaric aciduria
HP:0012322,0,0,0,0,Perifolliculitis
HP:0012323,0,0,0,0,Sleep myoclonus
HP:0012324,0,0,0,0,Myeloid leukemia
HP:0012325,0,0,0,0,Chronic myelomonocytic leukemia
HP:0012326,0,0,0,0,Abnormal celiac artery morphology
HP:0012327,0,0,0,0,Celiac artery compression
HP:0012328,0,0,0,0,Cementoma
HP:0012329,0,0,0,0,Tufted angioma
HP:0012330,0,0,0,0,Pyelonephritis
HP:0012331,0,0,0,0,Abnormal autonomic nervous system morphology
HP:0012332,0,0,0,0,Abnormal autonomic nervous system physiology
HP:0012333,0,0,0,0,Abnormal sudomotor regulation
HP:0012334,0,0,0,0,Extrahepatic cholestasis
HP:0012335,0,0,0,0,Abnormality of folate metabolism
HP:0012336,0,0,0,0,Reduced cerebrospinal fluid 5-methyltetrahydrofolate concentration
HP:0012337,0,0,0,0,Abnormal homeostasis
HP:0012338,0,0,0,0,Abnormal energy expenditure
HP:0012339,0,0,0,0,Increased resting energy expenditure
HP:0012340,0,0,0,0,Decreased resting energy expenditure
HP:0012341,0,0,0,0,Microprolactinoma
HP:0012342,0,0,0,0,Macroprolactinoma
HP:0012343,0,0,0,0,Decreased serum ferritin
HP:0012344,0,0,0,0,Morphea
HP:0012345,0,0,0,0,Abnormal glycosylation
HP:0012346,0,0,0,0,Abnormal protein glycosylation
HP:0012347,0,0,0,0,Abnormal protein N-linked glycosylation
HP:0012348,0,0,0,0,Decreased galactosylation of N-linked protein glycosylation
HP:0012349,0,0,0,0,Abnormal sialylation of N-linked protein glycosylation
HP:0012350,0,0,0,0,Decreased sialylation of N-linked protein glycosylation
HP:0012351,0,0,0,0,Increased sialylation of N-linked protein glycosylation
HP:0012352,0,0,0,0,Abnormal fucosylation of protein N-linked glycosylation
HP:0012353,0,0,0,0,Decreased fucosylation of N-linked protein glycosylation
HP:0012354,0,0,0,0,Increased fucosylation of N-linked protein glycosylation
HP:0012355,0,0,0,0,Abnormal mannosylation of N-linked protein glycosylation
HP:0012356,0,0,0,0,Decreased mannosylation of N-linked protein glycosylation
HP:0012357,0,0,0,0,Increased mannosylation of N-linked protein glycosylation
HP:0012358,0,0,0,0,Abnormal protein O-linked glycosylation
HP:0012359,0,0,0,0,Abnormal fucosylation of O-linked protein glycosylation
HP:0012360,0,0,0,0,Decreased fucosylation of O-linked protein glycosylation
HP:0012361,0,0,0,0,Increased fucosylation of O-linked protein glycosylation
HP:0012362,0,0,0,0,Abnormal sialylation of O-linked protein glycosylation
HP:0012363,0,0,0,0,Decreased sialylation of O-linked protein glycosylation
HP:0012364,0,0,0,0,Decreased urinary potassium
HP:0012365,0,0,0,0,Hypophosphaturia
HP:0012366,0,0,0,0,Basilar invagination
HP:0012367,0,0,0,0,Extra fontanelles
HP:0012368,0,0,0,0,Flat face
HP:0012369,0,0,0.015463917525773196,6.014950341465972,Abnormality of malar bones
HP:0012370,0,0,0,0,Prominence of the zygomatic bone
HP:0012371,0,0,0,0,Hyperplasia of midface
HP:0012372,0,0,0.015463917525773196,6.014950341465972,Abnormal eye morphology
HP:0012373,0,0,0.11082474226804123,3.17364808748503,Abnormal eye physiology
HP:0012375,0,0,0,0,Chemosis
HP:0012376,0,0,0,0,Microphakia
HP:0012377,0,0,0,0,Hemianopia
HP:0012378,0.002577319587628866,8.599912842187127,0.002577319587628866,8.599912842187127,Fatigue
HP:0012379,0,0,0,0,Abnormal enzyme/coenzyme activity
HP:0012380,0,0,0,0,Reduced carnitine O-palmitoyltransferase activity
HP:0012381,0,0,0,0,Delayed self-feeding during toddler years
HP:0012382,0,0,0,0,Left-to-right shunt
HP:0012383,0,0,0,0,Bidirectional shunt
HP:0012384,0,0,0,0,Rhinitis
HP:0012385,0,0,0,0,Camptodactyly
HP:0012386,0,0,0,0,Absent hallux
HP:0012387,0,0,0,0,Bronchitis
HP:0012388,0,0,0,0,Acute bronchitis
HP:0012389,0,0,0,0,Appendicular hypotonia
HP:0012390,0,0,0,0,Anal fissure
HP:0012391,0,0,0,0,Hyporeflexia of upper limbs
HP:0012392,0,0,0,0,Jaw hyporeflexia
HP:0012393,0,0,0,0,Allergy
HP:0012394,0,0,0,0,Iodine contrast allergy
HP:0012395,0,0,0,0,Seasonal allergy
HP:0012396,0,0,0,0,Biliary dyskinesia
HP:0012397,0,0,0,0,Aortic atherosclerotic lesion
HP:0012398,0,0,0,0,Peripheral edema
HP:0012399,0,0,0,0,Pressure ulcer
HP:0012400,0,0,0,0,Abnormal aldolase level
